#sample	CD24	NBR2	CACNG3	CENPE	CENPF	FUT9	IQGAP2	TMSB15A	FAM107A	SLC38A10	SEZ6	MITD1	TMEM155	CSRP2	NKAIN2	ACSBG1	MLC1	SATB2	GABRA1	GFAP	GJA1	GLI3	TNC	APOE	KCNK1	TM4SF1	MGST1	NELL2	NUSAP1	GULP1	BACH2	RYR3	NEUROD6	MRPS5	SLA	SSRP1	TFAP2C	TOP2A	VCAM1	VIM	LRRC2	SH3TC2	FAT4	VASH2	CSRNP3	MROH9	EOMES	ADGRV1	ENC1	IFITM1
7:fetal_quiescent:SRR1974927	0.970825	0	0	0	0	0	0	0.613953	0.106237	0	0.650951	0	0	0.755391	0.871459	0	0	0.933827	0	0	0	0	0	0	0	0	0	0.891543	0	0	0.364059	0	0.972304	0	0.992812	0.705074	0	0	0	0.248309	0	0	0.397463	0.941226	0.952854	0	0	0	0	0
7:fetal_quiescent:SRR1974924	0.942252	0	0	0	0	0.724640	0	0.416765	0	0	0.145893	0	0	0	0	0	0	0.177392	0.519560	0	0	0	0	0	0	0	0	0.976461	0.002879	0	0.979170	0	0.177392	0	0.830483	0	0	0	0	0	0	0	0.873836	0.504911	0.968501	0	0	0	0.984928	0
7:fetal_quiescent:SRR1974925	0.977932	0	0	0	0	0	0	0.840963	0	0	0.745942	0	0	0.986139	0.760897	0	0	0.942732	0	0	0	0	0	0	0	0	0	0.886558	0	0	0.583896	0.343060	0.985592	0	0.913369	0.694328	0	0	0	0	0	0	0	0.889477	0.765639	0	0	0	0.902608	0
7:fetal_quiescent:SRR1974926	0.992296	0.644707	0	0.477620	0.437973	0	0.002391	0.499602	0.029619	0	0.514012	0.771948	0	0.820560	0.588325	0	0.585005	0.960287	0	0.578696	0.134746	0	0	0	0	0	0.775136	0.996015	0	0.437375	0.058906	0.182295	0.973038	0	0.977288	0.870368	0	0	0	0.438571	0	0	0.123390	0.528888	0.749369	0	0	0.714836	0.956834	0
7:fetal_quiescent:SRR1974923	0.538740	0	0.814389	0	0	0.803108	0	0.713495	0.070775	0	0.954023	0	0	0.655598	0.643465	0	0	0.852490	0	0	0	0	0	0	0	0	0	0.936356	0	0	0	0.320349	0.696041	0	0.741592	0	0	0	0	0	0	0	0.629204	0.560026	0	0	0	0.045338	0.840358	0
7:fetal_quiescent:SRR1974922	0.989359	0.401064	0	0	0.285941	0	0	0	0	0	0.137310	0	0	0.854426	0.271225	0	0	0.984152	0	0	0	0	0	0	0	0	0	0.628934	0	0	0.090446	0	0.664478	0.539733	0.987322	0	0	0	0	0	0	0.230247	0	0.945891	0	0	0	0.134254	0.947476	0
7:fetal_quiescent:SRR1974921	0.915041	0	0.900000	0	0	0	0	0.829675	0.067683	0	0.823374	0	0	0.550203	0.769715	0	0	0.993089	0	0	0	0	0	0	0	0	0	0.988821	0	0	0.540447	0	0.990041	0.382114	0.223374	0.346138	0	0	0	0	0	0	0.820528	0	0.944512	0	0	0	0.779675	0
7:fetal_quiescent:SRR1974920	0.982697	0.158937	0	0	0.976811	0.951302	0	0.789154	0	0	0.586514	0	0	0.904031	0.947913	0	0	0.792009	0	0	0	0.045487	0	0	0	0	0	0.987335	0	0	0.730646	0.762041	0.686407	0.631288	0	0	0	0	0	0	0	0	0.900464	0.349447	0.947021	0	0	0	0.780592	0
7:fetal_quiescent:SRR1974919	0.880732	0	0	0	0	0	0	0.787257	0	0	0.881393	0.638228	0	0.988536	0.985670	0	0	0.989859	0	0	0.041116	0	0	0	0	0	0	0.565035	0	0	0.850088	0.616182	0.996252	0	0.935847	0.637125	0	0	0	0	0	0	0.811287	0.759480	0.344136	0	0.162147	0	0	0
7:fetal_quiescent:SRR1974918	0.887056	0.094437	0	0	0.796743	0	0	0.735618	0	0	0.307212	0	0	0.946701	0.599196	0	0	0.960871	0	0	0	0	0	0	0	0	0	0.942893	0	0	0.973139	0	0.993866	0	0.755288	0	0	0	0	0.750635	0	0	0.556472	0.362733	0.964255	0	0	0	0.539340	0
7:fetal_quiescent:SRR1974917	0.530901	0	0	0	0	0	0	0.630178	0	0	0.643327	0	0	0	0.917817	0	0	0.988494	0	0	0	0	0	0	0	0	0	0.847140	0.268902	0	0.962853	0	0.967456	0	0.895135	0	0.078895	0	0	0	0	0.428008	0.602728	0	0	0	0	0	0	0
7:fetal_quiescent:SRR1974916	0.987677	0	0	0	0	0.193895	0	0.885176	0	0.019417	0.094287	0	0	0.661314	0.287808	0.364918	0	0.963966	0	0	0	0	0	0	0	0	0.016430	0.707804	0	0	0.452016	0.277819	0.993092	0	0.368932	0.604182	0	0	0	0.649552	0	0	0.846901	0	0.856049	0	0	0	0.128454	0
7:fetal_quiescent:SRR1974915	0.964565	0	0	0	0	0	0	0.869995	0	0	0.265301	0.514266	0	0.898757	0.882191	0	0	0.984353	0	0	0	0	0	0	0	0	0	0.823976	0	0	0.958813	0.236769	0.766452	0.780028	0.984584	0.817303	0	0	0	0	0	0.142660	0	0	0	0	0	0	0.943626	0
8:fetal_replicating:SRR1974914	0	0	0	0	0.776690	0	0	0.556072	0	0.293707	0.174094	0	0	0.631244	0	0	0	0.241185	0	0	0	0.955681	0	0	0	0	0	0.706170	0.987757	0	0	0	0	0.319050	0	0	0.657444	0.982125	0	0.651812	0	0	0.215842	0	0	0	0.497551	0.703232	0	0
7:fetal_quiescent:SRR1974913	0.892559	0	0	0	0	0	0	0.537789	0.060229	0	0.200894	0	0	0.336118	0.921508	0	0	0.992228	0	0	0	0	0	0	0	0	0	0.797746	0	0	0.538178	0	0.994560	0.498446	0.786283	0	0	0	0	0.873907	0	0	0.414805	0.828249	0.680979	0	0	0	0.615893	0
7:fetal_quiescent:SRR1974911	0.983572	0	0	0.169723	0	0	0	0.525979	0	0.276218	0.531423	0	0	0.720726	0.761223	0	0	0.959121	0	0	0	0	0.055110	0	0	0	0	0.863610	0	0	0.419675	0.941929	0.949761	0	0.688825	0	0	0	0	0	0	0	0.605349	0.395224	0.906208	0	0	0	0.681375	0
7:fetal_quiescent:SRR1974910	0.986237	0	0.092030	0	0	0	0	0.740345	0	0	0.073233	0	0	0.537798	0	0	0	0.786360	0	0	0	0	0	0	0	0	0	0.599014	0	0	0.591413	0.715078	0.743426	0.512942	0.875308	0.776294	0	0	0	0	0	0	0	0.885168	0.933237	0	0	0	0	0
7:fetal_quiescent:SRR1974908	0.972973	0	0	0	0	0.616708	0	0.327834	0.085469	0	0.412250	0	0	0.376799	0	0	0.528256	0.132327	0	0	0	0	0	0	0	0	0	0.918919	0	0	0.091260	0	0.901018	0.241839	0.719551	0	0.157950	0	0	0	0.197964	0	0	0	0	0	0	0.621271	0.821692	0
7:fetal_quiescent:SRR1974909	0.892196	0	0	0	0	0	0	0.875000	0	0	0.334877	0.329475	0	0.755732	0.744489	0	0	0.983466	0	0	0	0	0	0.002756	0	0	0	0.825397	0	0	0.921076	0.022266	0.991402	0.637897	0.995811	0.771605	0	0	0	0.413801	0	0.228175	0.904541	0.466711	0.588183	0	0	0	0	0
7:fetal_quiescent:SRR1974906	0.666507	0	0	0	0	0	0	0.535312	0	0	0.115274	0.820924	0	0	0	0	0	0.287886	0	0	0	0	0	0	0	0	0	0	0.024300	0	0.819488	0.401484	0.812066	0	0.311946	0	0	0	0	0	0.109648	0	0	0	0.510893	0	0	0	0.911420	0
7:fetal_quiescent:SRR1974907	0.995425	0	0	0	0	0	0	0.721406	0	0	0.942210	0	0	0.852396	0.927763	0	0	0.994943	0	0	0	0	0	0	0	0	0	0.824705	0	0	0.965567	0.014207	0.980978	0.408259	0.437033	0	0	0	0	0	0	0	0	0.754154	0.573561	0	0	0	0.198050	0
7:fetal_quiescent:SRR1974905	0.977343	0	0	0	0.834293	0	0	0.812788	0	0.302899	0.135945	0	0	0.883641	0.975230	0	0	0.984063	0	0	0	0	0	0	0	0	0	0.937596	0.012481	0	0.507488	0	0.973310	0.329589	0.919931	0	0	0	0	0.462942	0	0	0.340918	0.575269	0.908794	0	0	0.420411	0.421851	0
7:fetal_quiescent:SRR1974904	0.856493	0	0	0	0	0	0	0	0	0	0.526092	0	0	0.873483	0	0	0	0.121359	0.017294	0	0	0.633495	0	0	0	0	0	0.990898	0	0	0	0	0.903823	0	0.965109	0.358313	0.769721	0	0	0	0.153519	0	0	0	0	0	0	0	0.993629	0
7:fetal_quiescent:SRR1974903	0.973650	0	0.128410	0	0	0	0	0.783819	0	0	0.321024	0	0	0.784747	0.989237	0.159863	0	0.979959	0	0	0	0	0	0	0	0	0	0.895342	0	0	0.882353	0	0.674151	0.866023	0.985897	0.020876	0.315643	0	0	0	0	0	0.438671	0.440156	0.914455	0	0.048710	0	0.980145	0
7:fetal_quiescent:SRR1974902	0.929577	0	0.240350	0	0	0	0	0.766302	0	0	0.307903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148018	0.216745	0	0	0	0	0	0	0	0	0	0	0	0	0.947053	0	0	0	0	0
7:fetal_quiescent:SRR1974901	0.897368	0	0	0	0	0	0.916833	0.644548	0	0	0.706923	0	0	0.734130	0	0	0	0.702057	0	0	0	0	0	0	0.114798	0	0.023004	0.622650	0	0	0.460075	0.464941	0.987171	0	0.971909	0	0	0	0	0.118447	0	0	0.430436	0.260672	0.922362	0	0	0.373148	0.967927	0
7:fetal_quiescent:SRR1974898	0.635392	0	0	0	0	0	0	0	0.193290	0	0.505641	0	0	0.654394	0.465558	0	0	0.500742	0	0	0	0	0	0	0	0	0	0	0	0	0.094567	0	0.727732	0	0	0	0	0	0	0	0	0.399792	0.299436	0	0.704869	0	0	0	0.963480	0
8:fetal_replicating:SRR1974900	0.820602	0	0	0.333910	0	0.930796	0.969124	0.762310	0.333910	0	0.605536	0	0	0	0	0	0.519830	0	0	0	0	0.760447	0.809422	0.047245	0	0	0.217594	0	0.153447	0.444504	0.082380	0	0	0.842960	0	0	0.529013	0.253660	0	0	0	0	0	0	0	0	0.533670	0.847751	0.793718	0
7:fetal_quiescent:SRR1974899	0.984937	0	0	0	0	0	0	0.765140	0.122502	0	0.222871	0.133108	0	0.752229	0	0	0	0.964341	0	0	0	0	0.506763	0	0	0	0	0	0	0	0	0	0	0.583461	0.557178	0	0	0	0	0.048724	0	0	0.371811	0.850907	0.805103	0	0	0.465878	0.908392	0
7:fetal_quiescent:SRR1974897	0.909543	0.215603	0	0	0	0.610363	0.054596	0	0	0	0.499561	0	0	0	0	0	0	0.641247	0	0	0	0	0	0	0	0	0	0	0.495316	0	0.113730	0	0.430181	0	0.668911	0.439549	0.098800	0.296838	0.304011	0	0	0	0	0	0	0	0	0.328747	0.867096	0.467652
8:fetal_replicating:SRR1974896	0	0.175788	0	0.981580	0.989589	0.294714	0	0.614522	0.294714	0.060464	0.236919	0	0	0.919381	0	0	0	0	0	0	0.183529	0.873999	0	0	0	0	0	0	0.993860	0.929792	0.138548	0.198345	0	0	0	0.637213	0.830219	0.990924	0	0.525894	0	0.046450	0	0	0	0	0.710091	0.831020	0.935932	0
7:fetal_quiescent:SRR1974893	0.869077	0	0	0	0.159257	0	0	0	0	0	0.279555	0	0	0.634099	0.038349	0	0	0.960430	0	0.351246	0	0	0	0	0	0	0	0.737421	0.159257	0	0	0	0.763312	0	0.576698	0.868100	0	0	0	0	0	0.096483	0.835857	0	0	0	0	0.640449	0.958964	0
7:fetal_quiescent:SRR1974895	0.877301	0	0	0	0.513292	0	0.453988	0	0	0	0.354124	0	0	0	0.182345	0	0	0	0	0.558453	0	0	0	0	0	0	0	0	0	0	0.113156	0	0.404226	0	0	0	0	0	0	0.513292	0	0.513292	0	0	0	0	0	0.889571	0.513292	0
8:fetal_replicating:SRR1974894	0	0	0	0.956857	0.954447	0	0.949144	0.477344	0.337913	0	0.461557	0	0	0.787178	0	0	0.201735	0	0	0	0	0.870812	0.772716	0	0	0	0	0	0.997108	0	0.062545	0.120752	0	0.439865	0.303447	0	0.884550	0.988913	0	0	0	0.076886	0	0.109424	0	0	0.957098	0.347313	0.756568	0
8:fetal_replicating:SRR1974892	0.637410	0	0	0	0.903186	0.723535	0.394758	0.731963	0.057862	0	0.263207	0.818499	0	0.634327	0	0	0	0.277287	0	0	0	0.976156	0.927235	0	0	0	0	0.922713	0.693114	0	0.085509	0	0	0	0	0	0.974101	0.241110	0	0.942035	0	0	0	0	0	0	0.804728	0.770195	0.846865	0
8:fetal_replicating:SRR1974890	0	0	0	0	0.945346	0.943723	0.629329	0.501714	0.449315	0.038420	0.334596	0	0	0.764069	0	0	0.737374	0.306728	0	0	0	0.364719	0.425144	0	0	0	0	0	0.991883	0	0.190386	0.097583	0	0	0	0.365530	0.648268	0.203553	0	0.831890	0	0	0	0	0	0	0	0.412247	0.979618	0
8:fetal_replicating:SRR1974891	0.325812	0	0	0.995487	0.978791	0.285875	0.513989	0.503610	0	0	0.321300	0	0	0.775045	0	0	0	0	0.285875	0.285875	0	0.366764	0.544449	0	0	0	0	0	0.968863	0	0.140230	0.546029	0	0	0	0	0.770532	0.981273	0	0.560695	0	0	0	0	0.577617	0	0.765569	0.613944	0.806182	0
8:fetal_replicating:SRR1974889	0.838100	0	0.343571	0	0.443049	0.678438	0.729918	0.731161	0	0	0.283263	0	0	0	0	0	0	0.967421	0	0.582069	0.149092	0	0.296444	0	0	0	0	0.812236	0	0	0.084680	0	0.970903	0	0.939070	0	0.613902	0.658667	0.649963	0.641631	0.693733	0	0.407486	0	0	0	0.632181	0.699577	0.814723	0
8:fetal_replicating:SRR1974888	0.676548	0.040749	0	0	0.379635	0.626012	0.604555	0	0	0	0.468003	0	0	0.230661	0	0	0	0.472238	0	0.540937	0	0.937135	0.487201	0	0	0	0	0	0	0.379635	0.068982	0	0	0.137493	0	0.638999	0.939206	0.527103	0.498400	0.518069	0	0	0	0	0	0	0.907585	0.857143	0.636175	0
8:fetal_replicating:SRR1974886	0.176177	0.184026	0	0	0.517819	0.787230	0.944421	0	0.945057	0	0.345991	0	0	0	0.630675	0	0.685405	0	0	0.404964	0	0.956725	0.630462	0	0	0	0	0	0	0.830505	0.110416	0	0	0.293700	0	0	0.864022	0	0.604794	0.960119	0.293700	0	0	0	0	0	0	0.987908	0.214892	0
8:fetal_replicating:SRR1974887	0.133528	0	0	0.992552	0.998404	0.555127	0.447001	0.654608	0.972470	0.662721	0.176021	0	0	0.717516	0	0	0.469610	0.199761	0	0.248304	0	0.963825	0.675888	0	0	0	0	0	0.993749	0.479718	0.344461	0	0	0.703019	0.108991	0.666977	0.973933	0.997739	0.467615	0.985104	0.254755	0	0.594893	0	0	0	0.426386	0.963027	0.929778	0.094294
8:fetal_replicating:SRR1974885	0.784311	0	0	0	0.766671	0.956260	0.931737	0.746451	0.898179	0.194321	0.096300	0	0	0	0.128711	0.333214	0.511760	0.937903	0	0.194321	0	0.654740	0.952388	0.465223	0	0	0	0.591567	0.537573	0.515703	0.319518	0	0.557292	0.500072	0.384411	0.754051	0.974903	0.844400	0.982074	0.977771	0	0	0.961709	0	0.966585	0.268966	0.120751	0.791625	0.472824	0
8:fetal_replicating:SRR1974883	0.823069	0	0	0	0	0.306118	0.242227	0.579539	0.786359	0	0.195687	0	0	0.711334	0	0	0.219559	0.515948	0	0.290070	0.230191	0.584152	0.742628	0	0	0	0	0	0.628485	0	0.107322	0	0.935206	0	0.862588	0.556871	0.875025	0.247141	0.627081	0.503511	0.268506	0	0.310231	0	0	0	0.131494	0.820863	0.768907	0
8:fetal_replicating:SRR1974884	0.892824	0	0	0.348436	0	0.675483	0.531509	0	0.114535	0	0.425713	0	0	0.957452	0	0	0	0.976311	0	0.516329	0	0	0.604761	0	0	0	0	0.666513	0.149149	0.653519	0.548068	0	0.772539	0	0	0	0.627875	0	0.348436	0.578082	0.620975	0.208142	0.263684	0	0	0	0.454577	0.679853	0.886845	0
8:fetal_replicating:SRR1974881	0.401405	0.344234	0	0.449612	0.996851	0.401405	0.350412	0.861919	0	0	0.089995	0	0	0	0	0	0.103077	0.142200	0	0.464753	0.037912	0.843266	0.903101	0	0	0	0	0	0	0.415334	0.066618	0	0	0	0.585514	0.731347	0.948159	0.824370	0.279312	0.923934	0	0	0	0	0	0	0.306444	0.923207	0	0
8:fetal_replicating:SRR1974882	0	0.042603	0	0	0.796114	0.650983	0.423923	0.747191	0.386587	0	0.176147	0.908240	0	0.477762	0	0	0.399110	0	0	0.593867	0	0.694054	0.951779	0	0	0	0	0	0.917369	0.775281	0.047870	0	0	0.341994	0	0	0.274696	0.945225	0	0.976124	0.408123	0	0.251873	0	0	0.312968	0	0.820225	0.981273	0
8:fetal_replicating:SRR1974880	0.203068	0	0	0.420875	0.226383	0.580333	0.354433	0	0.414230	0	0.390674	0	0	0.547234	0	0	0.597729	0	0	0.443948	0	0.226383	0.872916	0	0	0	0	0.354433	0.280503	0.354433	0.866393	0.354433	0	0	0	0	0.354433	0.203068	0	0.832085	0.455545	0	0	0	0	0	0	0.537811	0.396231	0
8:fetal_replicating:SRR1974879	0.891626	0	0	0	0.729299	0.496833	0	0.787004	0	0	0.465400	0	0	0	0	0	0	0.275393	0	0.422121	0	0.365001	0.461529	0	0	0	0	0.339315	0	0.465986	0	0	0	0.757682	0	0	0.900774	0	0	0	0.339315	0	0	0	0.339315	0	0.950973	0.824537	0.901243	0
8:fetal_replicating:SRR1974877	0.667428	0.040394	0	0.509563	0.424636	0.603197	0.532258	0	0.051242	0	0.212532	0	0	0.846132	0	0	0	0.348558	0	0.633029	0	0.549101	0.516700	0	0	0	0	0.286469	0	0.424636	0.182415	0.424636	0	0	0	0	0.549101	0.320011	0.549101	0.424636	0.424636	0	0	0	0	0	0.424636	0.726235	0.424636	0
8:fetal_replicating:SRR1974876	0	0.109309	0.180668	0.099556	0.818270	0.459444	0.360757	0.661645	0.709540	0	0.320877	0	0	0.980108	0	0	0.596176	0	0	0.367710	0.100811	0.802626	0.429703	0	0	0	0.288432	0	0.840286	0	0.063055	0	0	0	0	0	0.977598	0	0.255890	0.806296	0.439552	0	0	0	0	0	0.705871	0.751255	0.981846	0
8:fetal_replicating:SRR1974878	0	0	0	0.802083	0.992803	0.801705	0.303693	0.697159	0	0	0.285511	0	0	0.801894	0	0	0.338636	0	0	0	0	0.761742	0.800000	0	0	0	0	0	0.992992	0	0.199527	0	0	0	0	0.486553	0.774432	0.976136	0	0.736174	0	0	0	0	0.025852	0	0.984470	0.722159	0.831061	0
8:fetal_replicating:SRR1974875	0.957122	0	0	0.959792	0.981009	0.279599	0.896588	0.564688	0.982196	0	0.156009	0.069807	0	0.897329	0.008754	0	0	0.219955	0	0.339985	0	0.946736	0.963501	0	0	0	0	0.948961	0.979674	0.709644	0.049036	0	0	0.591988	0	0.952374	0.920772	0.817656	0	0.967062	0	0	0	0.131899	0	0.625074	0.843769	0.944065	0.830267	0.143546
2:astrocytes:SRR1974874	0.111477	0	0	0	0	0.550803	0	0	0.943143	0.301658	0.260990	0.479468	0	0	0	0	0.391024	0	0.128455	0.864438	0.998421	0.991840	0	0.449855	0	0	0.662806	0	0	0	0.069229	0.972098	0	0	0	0	0	0	0	0.669387	0	0	0	0	0.606739	0	0	0.960779	0	0
2:astrocytes:SRR1974873	0	0	0	0.622927	0	0.712149	0.157084	0	0.881939	0	0.210436	0.520187	0	0	0	0.613014	0.812545	0	0	0.761716	0.967015	0.514870	0	0.838681	0	0	0.908255	0	0.014149	0	0.099495	0.563176	0	0.631579	0	0	0	0.180516	0	0.606885	0	0	0	0	0	0	0	0.993151	0	0.368241
2:astrocytes:SRR1974871	0.201234	0	0	0	0	0.747271	0	0	0.994542	0	0.301732	0	0	0	0	0.925961	0.698624	0	0	0.965591	0.931182	0.959658	0	0.425486	0	0	0	0	0.140365	0	0.263526	0.835074	0	0	0	0	0.890840	0	0	0.274798	0	0	0.507238	0	0	0	0	0.990508	0	0
5:neurons:SRR1974872	0.370350	0.276915	0.752298	0	0	0	0	0	0.072538	0	0.053939	0	0	0	0	0	0	0	0.699781	0	0.223414	0	0.065646	0.007768	0	0	0	0.673523	0	0	0	0.452079	0.829759	0.360066	0	0	0	0	0	0	0	0	0	0	0.994748	0	0	0	0.868271	0
5:neurons:SRR1974869	0.157371	0	0	0	0.195488	0	0	0	0.687780	0	0.324271	0	0	0	0.496497	0	0	0	0.937220	0	0	0	0	0	0	0	0	0	0.660314	0	0.178812	0	0	0	0	0	0	0.332259	0	0	0	0.108604	0	0	0.802130	0	0	0.665078	0	0
4:microglia:SRR1974868	0	0.737447	0	0.052201	0	0	0	0	0.113139	0	0.250055	0	0	0	0	0	0	0	0	0	0	0	0	0.274054	0	0	0	0	0	0	0	0	0	0	0.508958	0	0.091794	0	0	0.027206	0	0	0	0	0.144990	0	0	0.336541	0.532183	0
5:neurons:SRR1974870	0.702628	0	0	0	0	0.941176	0	0	0.085232	0	0.439049	0	0	0	0	0	0	0	0.713642	0	0.232165	0	0	0	0	0	0	0.926658	0.058573	0	0.070213	0.232165	0	0.930663	0	0	0	0	0	0	0.920651	0	0	0	0	0	0	0.341427	0.895620	0
5:neurons:SRR1974866	0	0.077830	0.981132	0.361910	0.379835	0.173231	0	0	0.825236	0	0.231604	0.393042	0	0	0	0	0	0	0.747406	0	0.497052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348231	0	0
5:neurons:SRR1974867	0	0.123031	0.324967	0	0	0	0	0	0.593996	0	0.556266	0	0	0	0	0	0	0.088255	0	0	0	0	0	0	0	0	0	0.976378	0	0	0	0	0	0.192175	0	0.307415	0.104167	0.077674	0	0.164370	0.615322	0	0	0.894193	0.427493	0	0	0	0.341453	0
2:astrocytes:SRR1974865	0.181746	0.164715	0	0.337014	0	0.865620	0	0	0.993081	0.134380	0.276344	0	0	0	0.264103	0.861895	0.567323	0	0	0.899947	0.981905	0	0	0.643960	0	0	0.932145	0	0.370011	0	0.505322	0.994678	0	0.894093	0	0	0.225386	0.337014	0	0.692656	0	0	0	0	0	0	0	0.996275	0	0.277541
5:neurons:SRR1974864	0.041038	0.139732	0	0	0	0	0.712566	0	0.075462	0	0.180939	0.672037	0.303968	0	0	0	0	0	0.982364	0	0	0	0	0	0	0	0	0.972359	0.151179	0.055113	0.186112	0	0	0.384348	0	0.813464	0	0	0	0	0.109462	0	0	0	0.692556	0	0	0	0	0.224521
2:astrocytes:SRR1974862	0.382161	0	0	0.338911	0	0	0	0.141378	0.913216	0.640669	0.161656	0	0	0	0	0.756807	0.285876	0.403006	0	0.947533	0.939875	0	0.162933	0.363301	0	0	0.728304	0	0.400312	0	0.179807	0.899036	0	0.933069	0	0.123936	0.703630	0	0	0.553602	0	0	0	0	0.243335	0	0	0.960295	0	0.392229
2:astrocytes:SRR1974863	0	0	0	0	0	0.814030	0	0	0.705824	0	0.340172	0.843150	0	0	0.036565	0.965255	0.887492	0	0	0.160490	0.884183	0.525314	0	0.551291	0	0	0.772667	0	0	0	0	0.990404	0	0.487095	0	0	0	0	0	0.303772	0	0	0	0	0.862674	0	0	0.993382	0	0
4:microglia:SRR1974860	0	0	0	0.367720	0.367720	0	0	0	0.123757	0.879972	0.311967	0.605114	0	0	0	0	0	0	0	0	0.095348	0	0	0	0	0	0	0.146129	0.390803	0	0	0	0	0	0.582741	0	0	0.127131	0	0	0	0	0	0	0	0	0	0.173828	0	0.291193
4:microglia:SRR1974861	0	0	0	0.191611	0	0	0	0	0.144124	0	0.429231	0	0	0	0	0	0	0	0	0	0.457687	0	0	0.544715	0	0	0	0	0	0	0.380820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113082
2:astrocytes:SRR1974859	0	0.051943	0	0	0.081934	0.714971	0	0	0.737044	0	0.096329	0	0	0	0	0.965451	0.186540	0	0	0	0.975048	0.276392	0	0.858925	0	0	0.895633	0	0	0	0	0.705614	0	0	0	0	0	0	0	0.683301	0	0	0	0	0.563100	0	0	0.985605	0	0.165307
2:astrocytes:SRR1974858	0	0	0	0	0	0.638873	0	0	0.765382	0.777458	0.399942	0	0	0	0	0	0	0	0	0.797297	0.960897	0	0	0	0	0	0	0	0	0	0.462766	0.950834	0	0.711903	0	0	0	0	0	0	0.090713	0	0	0	0	0	0	0.997412	0	0
2:astrocytes:SRR1974856	0.107131	0	0	0	0	0.920878	0	0	0.945479	0.342337	0.294382	0.226729	0	0	0	0.767786	0.664063	0.246011	0	0.957281	0.997673	0.916390	0	0.889628	0	0	0.920213	0	0	0	0.276263	0.994016	0	0.567320	0	0.750000	0.686503	0	0	0.850898	0	0	0	0	0	0	0	0.967919	0	0.350981
2:astrocytes:SRR1974857	0	0	0	0	0	0.233648	0	0	0.586329	0	0.388627	0.537714	0	0	0	0.900412	0.385091	0	0	0	0.908662	0	0	0.169859	0	0	0.847967	0	0	0	0.169859	0.952269	0	0	0	0.281232	0	0	0	0	0	0	0	0	0	0	0	0.863583	0	0
5:neurons:SRR1974854	0	0.014503	0.561096	0	0	0.886941	0	0	0.632683	0	0.188534	0.872747	0	0	0.428042	0	0	0	0.947174	0	0	0	0	0.263639	0	0	0	0.959146	0	0.104851	0	0.799926	0.172612	0.410022	0	0.574426	0	0	0	0	0.127376	0	0.519378	0.068378	0.630647	0	0	0	0.685139	0
5:neurons:SRR1974853	0.084015	0	0	0	0.190128	0	0	0	0.412111	0	0.779595	0	0	0	0	0.215382	0	0	0.987947	0	0	0	0	0	0.159062	0	0	0.863252	0	0	0	0	0	0.625771	0	0.357727	0.038026	0	0	0	0.190128	0	0	0.459320	0.523605	0	0	0	0	0
6:oligodendrocytes:SRR1974851	0	0.083344	0	0	0	0	0.047680	0	0	0.477177	0	0.008328	0	0	0.983344	0	0	0.581310	0	0	0	0	0.328926	0	0.341004	0	0	0	0	0.047680	0	0.025366	0	0.308010	0	0.268023	0	0.056643	0	0	0	0.573808	0.193770	0.047680	0.813223	0	0.042784	0	0	0
6:oligodendrocytes:SRR1974852	0.232311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322464	0	0	0	0	0	0	0	0.322464	0	0	0.287548	0	0	0	0.106410	0	0	0	0	0.931277	0	0.548494	0	0	0.072603	0	0
5:neurons:SRR1974849	0.872841	0	0	0	0.229318	0.969081	0.169429	0	0	0	0.892061	0	0	0.446379	0	0	0	0	0.864624	0	0	0	0	0	0	0	0	0.957103	0.382033	0.870752	0.355292	0.523120	0	0.396588	0	0.040111	0	0	0	0	0.555501	0.136630	0.659053	0.229318	0.454735	0	0	0.040111	0.586838	0
5:neurons:SRR1974848	0.571028	0	0.631093	0	0	0.875939	0	0	0.441664	0.169944	0	0.818258	0.417233	0	0.398999	0	0	0.211715	0.992849	0	0	0	0	0	0.898582	0	0	0.835776	0.700274	0	0	0.432726	0.953879	0.634728	0.565368	0	0	0.489811	0	0	0.169944	0	0.169944	0.169944	0.970445	0	0	0	0.909188	0
2:astrocytes:SRR1974846	0	0.145368	0	0	0	0.896643	0	0	0.964669	0	0.514941	0	0	0	0	0.697486	0.705572	0	0	0.350853	0.996133	0	0	0.604324	0	0	0.962384	0	0	0.333451	0	0.940587	0	0.443224	0	0	0	0	0	0.711900	0.089559	0	0	0.275268	0	0	0	0.995957	0	0
5:neurons:SRR1974847	0.034284	0	0	0.920497	0	0.103148	0	0	0.726023	0	0.708142	0	0	0	0	0	0	0	0.995419	0	0	0.090808	0.072927	0	0	0	0	0.433649	0	0	0.088444	0.684351	0	0.653022	0	0	0	0	0	0.259495	0	0	0	0	0.259495	0	0	0	0.513965	0
6:oligodendrocytes:SRR1974845	0	0	0	0	0	0.570993	0	0	0.469221	0.364970	0	0.603774	0	0	0.995998	0	0	0.881647	0.329045	0	0.329045	0	0	0	0.597865	0	0	0	0	0	0.427673	0	0	0.360587	0	0	0	0	0	0	0	0.924338	0	0.329045	0.364113	0	0	0.329045	0.329045	0
